our_color,our_rating,opp_rating,rating_diff,time_class,eco,opening_family,move_count,outcome
black,851,857,-6,rapid,D13,Slav,133,0.0
white,859,831,28,rapid,C40,Kings,78,1.0
black,866,824,42,rapid,C45,Scotch,94,1.0
white,874,854,20,rapid,C46,Three,93,1.0
black,882,820,62,rapid,A00,Van,86,1.0
black,890,872,18,rapid,C42,Petrovs,81,1.0
white,898,879,19,rapid,C50,Giuoco,134,1.0
black,906,866,40,rapid,C50,Giuoco,96,1.0
white,640,683,-43,blitz,C47,Four,100,0.0
black,648,623,25,blitz,A00,Kings,125,1.0
white,641,716,-75,blitz,B01,Scandinavian,144,0.0
white,650,661,-11,blitz,B07,Pirc,136,1.0
black,657,615,42,blitz,D00,Queens,181,1.0
black,650,687,-37,blitz,C23,Bishops,161,0.0
white,658,614,44,blitz,C25,Vienna,149,1.0
black,914,909,5,rapid,A00,Undefined,91,1.0
white,922,912,10,rapid,A00,Undefined,6,1.0
white,914,981,-67,rapid,E90,Kings,132,0.0
white,906,995,-89,rapid,D31,Queens,167,0.0
black,898,913,-15,rapid,C55,Italian,98,0.0
white,890,891,-1,rapid,C20,Bishops,122,0.0
black,898,880,18,rapid,C20,Kings,103,1.0
black,650,667,-17,blitz,C45,Scotch,83,0.0
black,906,874,32,rapid,B00,Nimzowitsch,90,1.0
white,906,456,450,rapid,A45,Indian,132,1.0
white,906,473,433,rapid,E60,Kings,107,1.0
white,658,643,15,blitz,B06,Modern,126,1.0
black,898,894,4,rapid,C45,Scotch,84,0.0
white,906,904,2,rapid,B01,Scandinavian,218,1.0
white,898,931,-33,rapid,E61,Kings,99,0.0
black,890,903,-13,rapid,B00,Nimzowitsch,162,0.0
white,651,691,-40,blitz,D06,Queens,131,0.0
white,882,895,-13,rapid,B06,Modern,180,0.0
black,890,831,59,rapid,C25,Vienna,85,1.0
black,898,897,1,rapid,C45,Scotch,88,1.0
black,890,927,-37,rapid,C65,Ruy,153,0.0
white,882,893,-11,rapid,C34,Kings,234,0.0
white,874,900,-26,rapid,C21,Center,87,0.0
black,883,906,-23,rapid,C21,Center,243,1.0
white,890,853,37,rapid,C21,Center,198,1.0
black,898,877,21,rapid,A01,Nimzowitsch,117,1.0
white,890,922,-32,rapid,C48,Four,144,0.0
white,882,931,-49,rapid,C46,Three,169,0.0
black,874,909,-35,rapid,B10,Caro,58,0.0
white,882,873,9,rapid,B00,Nimzowitsch,145,1.0
black,874,881,-7,rapid,B11,Caro,62,0.0
black,882,848,34,rapid,A40,Queens,64,1.0
black,889,852,37,rapid,C21,Center,173,1.0
white,897,869,28,rapid,B00,Kings,240,1.0
white,659,640,19,blitz,C00,French,66,1.0
black,898,454,444,rapid,B10,Caro,85,1.0
black,659,402,257,blitz,C55,Italian,113,1.0
black,906,892,14,rapid,C20,Kings,128,1.0
white,651,670,-19,blitz,A40,Queens,122,0.0
black,643,654,-11,blitz,B15,Caro,156,0.0
white,651,646,5,blitz,C48,Four,106,1.0
white,899,963,-64,rapid,C50,Italian,120,0.0
black,907,890,17,rapid,A00,Mieses,104,1.0
black,899,916,-17,rapid,C25,Vienna,99,0.0
black,907,884,23,rapid,A45,Indian,86,1.0
white,899,916,-17,rapid,C48,Four,60,0.0
white,907,886,21,rapid,B02,Alekhines,168,1.0
white,915,891,24,rapid,B01,Scandinavian,63,1.0
black,907,936,-29,rapid,B01,Scandinavian,148,0.0
black,899,911,-12,rapid,C60,Ruy,193,0.0
black,891,898,-7,rapid,C60,Ruy,223,0.0
white,883,885,-2,rapid,B00,Owens,161,0.0
white,891,889,2,rapid,C25,Vienna,202,1.0
black,899,784,115,rapid,D00,Queens,81,1.0
black,891,905,-14,rapid,C57,Italian,86,0.0
white,899,872,27,rapid,C46,Three,203,1.0
black,907,815,92,rapid,D02,Queens,194,1.0
black,899,907,-8,rapid,C20,Kings,105,0.0
white,891,899,-8,rapid,C47,Four,186,0.0
black,899,866,33,rapid,D02,Queens,81,1.0
white,907,890,17,rapid,B30,Sicilian,80,1.0
white,643,669,-26,blitz,D00,Queens,118,0.0
black,647,627,20,bullet,D02,Queens,153,0.0
white,654,601,53,bullet,D00,Queens,107,1.0
white,662,625,37,bullet,C30,Kings,46,1.0
black,670,657,13,bullet,D02,Queens,65,1.0
black,662,660,2,bullet,C20,Kings,115,0.0
white,915,900,15,rapid,C00,French,220,1.0
black,923,896,27,rapid,B00,Nimzowitsch,73,1.0
white,634,627,7,blitz,B02,Alekhines,87,0.0
white,930,881,49,rapid,B00,Kings,62,1.0
black,670,652,18,bullet,A00,Van,141,1.0
white,938,917,21,rapid,C41,Philidor,44,1.0
black,946,938,8,rapid,D00,Queens,153,1.0
white,626,654,-28,blitz,C50,Giuoco,88,0.0
white,635,644,-9,blitz,C20,Kings,13,1.0
black,643,515,128,blitz,D00,Queens,90,1.0
black,634,627,7,blitz,B12,Caro,67,0.0
black,626,661,-35,blitz,D02,Queens,145,0.0
white,618,623,-5,blitz,B01,Scandinavian,94,0.0
white,662,694,-32,bullet,B01,Scandinavian,144,0.0
white,654,656,-2,bullet,C21,Center,91,0.0
black,662,664,-2,bullet,C46,Three,148,1.0
black,670,619,51,bullet,B01,Scandinavian,146,1.0
black,662,672,-10,bullet,C46,Three,39,0.0
white,938,934,4,rapid,C40,Kings,224,0.0
black,654,674,-20,bullet,B01,Scandinavian,106,0.0
black,645,635,10,bullet,B07,Pirc,146,0.0
white,946,911,35,rapid,B01,Scandinavian,98,1.0
white,954,934,20,rapid,B01,Scandinavian,24,1.0
black,946,968,-22,rapid,B00,Nimzowitsch,109,0.0
black,954,950,4,rapid,D00,Queens,123,1.0
white,653,643,10,bullet,C21,Center,115,1.0
black,610,638,-28,blitz,D02,Queens,164,0.0
white,646,696,-50,bullet,C20,Kings,63,0.0
white,654,631,23,bullet,B01,Scandinavian,39,1.0
white,646,694,-48,bullet,C00,French,175,0.0
black,654,569,85,bullet,B10,Caro,87,1.0
white,962,935,27,rapid,B00,Nimzowitsch,163,1.0
black,646,667,-21,bullet,D20,Queens,29,0.0
black,970,960,10,rapid,C20,Kings,183,1.0
white,978,947,31,rapid,B01,Scandinavian,37,1.0
white,978,483,495,rapid,C45,Scotch,66,1.0
black,978,975,3,rapid,C46,Three,188,0.5
white,986,939,47,rapid,C23,Bishops,77,1.0
black,994,856,138,rapid,D02,Queens,95,1.0
black,619,623,-4,blitz,C46,Three,133,1.0
white,1002,962,40,rapid,C50,Giuoco,157,1.0
black,637,612,25,bullet,C20,Kings,153,0.0
white,644,587,57,bullet,B00,Nimzowitsch,131,1.0
white,636,650,-14,bullet,D00,Queens,80,0.0
black,646,709,-63,bullet,C40,Kings,100,1.0
black,653,574,79,bullet,A06,Reti,99,1.0
white,660,619,41,bullet,B01,Scandinavian,146,1.0
white,668,665,3,bullet,C44,Kings,103,1.0
black,659,652,7,bullet,B27,Sicilian,181,0.0
white,651,660,-9,bullet,C46,Three,255,0.0
black,642,617,25,bullet,B01,Scandinavian,9,0.0
black,633,614,19,bullet,D02,Queens,107,0.0
white,626,680,-54,bullet,B21,Sicilian,91,0.0
black,617,672,-55,bullet,B01,Scandinavian,103,0.0
white,625,592,33,bullet,D00,Queens,166,1.0
white,634,480,154,bullet,C43,Petrovs,63,1.0
white,626,633,-7,bullet,C45,Scotch,149,0.0
black,635,554,81,bullet,A41,Queens,109,1.0
black,644,658,-14,bullet,C20,Kings,52,1.0
white,652,645,7,bullet,C20,Kings,63,1.0
black,628,636,-8,blitz,A00,Van,31,1.0
black,646,754,-108,bullet,A06,Reti,97,0.0
white,654,647,7,bullet,C20,Kings,106,1.0
black,620,636,-16,blitz,C45,Scotch,99,0.0
white,628,627,1,blitz,D20,Queens,20,1.0
white,636,615,21,blitz,B06,Modern,57,1.0
black,644,620,24,blitz,C20,Kings,103,1.0
white,652,647,5,blitz,C47,Four,142,1.0
black,643,615,28,blitz,C25,Vienna,100,0.0
white,646,683,-37,bullet,A53,Old,84,0.0
black,639,691,-52,bullet,D15,Slav,134,0.0
white,636,680,-44,blitz,C00,French,88,0.0
black,628,630,-2,blitz,D10,Slav,96,0.0
white,648,652,-4,bullet,B06,Modern,166,1.0
black,640,663,-23,bullet,C20,Kings,123,0.0
black,632,643,-11,bullet,C41,Philidor,105,0.0
white,620,660,-40,blitz,A45,Indian,64,0.0
white,612,649,-37,blitz,A00,Grob,65,0.0
black,1002,483,519,rapid,C57,Italian,53,0.0
white,1002,483,519,rapid,D00,Queens,105,1.0
white,625,695,-70,bullet,C30,Kings,52,0.0
black,993,1097,-104,rapid,C60,Ruy,98,0.0
black,985,982,3,rapid,A01,Nimzowitsch,149,0.0
white,617,644,-27,bullet,B01,Scandinavian,123,0.0
black,977,1007,-30,rapid,D02,Queens,64,0.0
white,985,951,34,rapid,A45,Indian,79,1.0
black,977,974,3,rapid,A01,Nimzowitsch,111,0.0
black,969,997,-28,rapid,A45,Indian,32,0.0
white,977,981,-4,rapid,B01,Scandinavian,115,1.0
white,969,1000,-31,rapid,B20,Sicilian,85,0.0
black,977,933,44,rapid,C55,Italian,73,1.0
white,969,996,-27,rapid,C30,Kings,133,0.0
black,961,962,-1,rapid,A00,Van,63,0.0
white,969,914,55,rapid,C21,Center,78,1.0
black,977,946,31,rapid,C46,Three,51,1.0
black,969,1005,-36,rapid,C44,Kings,119,0.0
white,977,961,16,rapid,C25,Vienna,110,1.0
black,612,402,210,blitz,B30,Sicilian,94,0.0
black,977,473,504,rapid,B10,Caro,207,1.0
white,985,868,117,rapid,C40,Kings,64,1.0
black,991,807,184,rapid,C20,Kings,50,1.0
white,996,768,228,rapid,C40,Kings,99,1.0
black,988,991,-3,rapid,C40,Kings,77,0.0
black,980,981,-1,rapid,C40,Kings,38,0.0
white,987,945,42,rapid,C25,Vienna,188,1.0
white,979,996,-17,rapid,B01,Scandinavian,46,0.0
black,971,988,-17,rapid,C24,Bishops,39,0.0
white,979,943,36,rapid,D00,Queens,198,1.0
white,609,626,-17,bullet,B07,Pirc,29,0.0
black,988,994,-6,rapid,B10,Caro,120,1.0
black,988,483,505,rapid,B10,Caro,98,0.0
black,996,974,22,rapid,B01,Scandinavian,156,1.0
black,1004,985,19,rapid,B15,Caro,209,1.0
white,1004,483,521,rapid,A41,Queens,71,1.0
white,1012,979,33,rapid,A04,Reti,8,1.0
black,1020,985,35,rapid,B01,Scandinavian,93,1.0
white,1028,995,33,rapid,C46,Three,131,1.0
white,1036,1020,16,rapid,A00,Undefined,6,1.0
black,1043,976,67,rapid,A00,Van,10,1.0
black,1035,1048,-13,rapid,B12,Caro,139,0.0
white,1027,1056,-29,rapid,C53,Giuoco,60,0.0
black,1018,1011,7,rapid,B10,Caro,175,0.0
white,1010,1034,-24,rapid,D20,Queens,115,0.0
black,1002,1016,-14,rapid,D11,Slav,41,0.0
white,994,1019,-25,rapid,C40,Kings,83,0.0
black,986,994,-8,rapid,B10,Caro,101,0.0
black,978,1013,-35,rapid,C40,Kings,183,0.0
white,986,963,23,rapid,C40,Kings,88,1.0
white,979,1019,-40,rapid,D20,Queens,118,0.0
black,971,1020,-49,rapid,D02,Queens,155,0.0
black,963,988,-25,rapid,C21,Center,153,0.0
white,971,908,63,rapid,C22,Center,99,1.0
black,963,981,-18,rapid,B10,Caro,167,0.0
black,971,943,28,rapid,C30,Kings,84,1.0
white,979,970,9,rapid,B07,Pirc,108,1.0
black,971,978,-7,rapid,B01,Scandinavian,123,0.0
white,979,948,31,rapid,C42,Petrovs,154,1.0
white,971,981,-10,rapid,C50,Italian,76,0.0
black,963,996,-33,rapid,B30,Sicilian,44,0.0
white,955,978,-23,rapid,B06,Modern,173,0.0
white,964,1010,-46,rapid,D00,Queens,121,1.0
white,964,517,447,rapid,D00,Richter,94,0.5
black,612,419,193,blitz,B10,Caro,119,0.0
black,601,614,-13,bullet,B10,Caro,51,0.0
white,972,940,32,rapid,B00,Kings,209,1.0
black,964,1098,-134,rapid,A01,Nimzowitsch,72,0.0
black,956,961,-5,rapid,D10,Slav,117,0.0
black,964,964,0,rapid,C61,Ruy,142,1.0
white,972,948,24,rapid,C21,Center,73,1.0
white,964,994,-30,rapid,B01,Scandinavian,184,0.0
white,956,988,-32,rapid,B22,Alapin,111,0.0
black,964,852,112,rapid,A27,English,241,1.0
white,972,942,30,rapid,D31,Queens,90,1.0
black,595,687,-92,bullet,B21,Sicilian,110,0.0
white,620,617,3,blitz,C47,Four,102,1.0
black,613,674,-61,blitz,B21,Sicilian,101,0.0
white,964,980,-16,rapid,B12,Caro,172,0.0
black,972,945,27,rapid,A21,English,62,1.0
white,964,965,-1,rapid,D00,Queens,171,0.0
white,972,949,23,rapid,C00,French,28,1.0
black,972,517,455,rapid,C57,Italian,78,1.0
black,613,435,178,blitz,C47,Four,80,1.0
black,979,930,49,rapid,B21,Sicilian,80,1.0
black,970,965,5,rapid,B30,Sicilian,62,0.0
white,978,906,72,rapid,C45,Scotch,83,1.0
white,985,948,37,rapid,B00,Owens,10,1.0
black,977,985,-8,rapid,B22,Alapin,140,0.0
black,969,1033,-64,rapid,D02,Queens,198,0.0
black,977,947,30,rapid,C47,Four,102,1.0
white,985,978,7,rapid,C60,Ruy,88,1.0
black,609,545,64,bullet,A00,Van,95,1.0
white,993,956,37,rapid,C40,Kings,35,1.0
white,984,978,6,rapid,B06,Modern,176,0.0
white,992,982,10,rapid,C64,Ruy,37,1.0
black,1000,975,25,rapid,C55,Italian,162,1.0
black,601,599,2,bullet,A00,Van,132,0.0
black,609,411,198,bullet,B01,Scandinavian,103,1.0
white,617,583,34,bullet,B00,Nimzowitsch,107,1.0
white,625,606,19,bullet,C23,Vienna,71,1.0
black,633,590,43,bullet,C46,Three,38,1.0
white,626,702,-76,bullet,C41,Philidor,110,0.0
black,634,610,24,bullet,C45,Scotch,80,1.0
black,1000,517,483,rapid,C40,Kings,185,1.0
black,613,443,170,blitz,B20,Sicilian,107,0.0
white,1000,517,483,rapid,B07,Pirc,136,1.0
white,992,1001,-9,rapid,C48,Four,203,0.0
black,1000,987,13,rapid,C21,Center,31,1.0
white,992,1007,-15,rapid,B06,Modern,62,0.0
black,1000,967,33,rapid,A00,Undefined,6,1.0
black,1008,995,13,rapid,A00,Clemenz,163,1.0
white,641,584,57,bullet,D00,Queens,115,1.0
white,633,648,-15,bullet,C47,Four,94,0.0
black,625,656,-31,bullet,D00,Queens,114,0.0
black,1015,979,36,rapid,A01,Nimzowitsch,93,1.0
white,617,613,4,bullet,B01,Scandinavian,146,0.0
white,624,574,50,bullet,C22,Center,112,1.0
white,1015,1025,-10,rapid,C00,French,170,0.5
black,1023,989,34,rapid,C50,Italian,185,1.0
white,617,661,-44,bullet,A40,Queens,112,0.0
black,609,645,-36,bullet,C20,Kings,53,0.0
black,601,631,-30,bullet,C25,Vienna,167,0.0
black,1031,1030,1,rapid,C24,Bishops,74,1.0
white,1039,910,129,rapid,C42,Petrovs,135,1.0
black,1047,1016,31,rapid,C50,Giuoco,148,1.0
white,1055,1025,30,rapid,C50,Italian,44,1.0
black,1055,509,546,rapid,C57,Italian,103,1.0
black,613,459,154,blitz,C50,Italian,182,0.0
white,1055,509,546,rapid,B07,Pirc,123,0.0
white,1055,509,546,rapid,A41,Queens,202,0.0
black,1046,1020,26,rapid,C44,Kings,143,0.0
black,1038,1074,-36,rapid,C44,Ponziani,125,0.0
black,621,598,23,blitz,A00,Mieses,163,1.0
white,1031,1070,-39,rapid,B07,Pirc,166,0.0
white,1023,1134,-111,rapid,C48,Four,67,0.0
white,1015,1023,-8,rapid,C45,Scotch,140,0.0
black,1007,1131,-124,rapid,C44,Kings,75,0.0
white,1015,993,22,rapid,B00,Nimzowitsch,170,1.0
black,593,598,-5,bullet,C46,Three,127,0.0
black,585,586,-1,bullet,C50,Italian,114,0.0
white,576,567,9,bullet,C50,Giuoco,31,0.0
black,569,645,-76,bullet,B07,Pirc,28,0.0
black,1007,1011,-4,rapid,A28,English,290,0.0
white,999,998,1,rapid,C40,Kings,65,0.0
white,991,1007,-16,rapid,B22,Alapin,59,0.0
black,999,996,3,rapid,C44,Ponziani,87,1.0
black,1007,968,39,rapid,B01,Scandinavian,133,1.0
white,1015,997,18,rapid,C23,Bishops,118,1.0
white,614,654,-40,blitz,C50,Italian,135,0.0
black,622,615,7,blitz,C54,Giuoco,82,1.0
white,629,576,53,blitz,C47,Four,156,1.0
white,637,607,30,blitz,C40,Kings,141,1.0
black,646,629,17,blitz,D02,Queens,66,1.0
white,654,617,37,blitz,C28,Bishops,191,1.0
black,662,657,5,blitz,D00,Queens,169,1.0
black,670,669,1,blitz,C65,Ruy,29,1.0
white,678,599,79,blitz,C00,French,89,1.0
black,687,691,-4,blitz,B00,Nimzowitsch,95,1.0
white,561,566,-5,bullet,B01,Scandinavian,106,0.0
white,569,545,24,bullet,C00,French,122,1.0
black,679,699,-20,blitz,B28,Sicilian,45,0.0
white,688,664,24,blitz,C70,Ruy,132,1.0
white,577,539,38,bullet,C00,French,187,1.0
black,586,600,-14,bullet,B10,Caro,114,1.0
black,576,506,70,bullet,A40,Queens,57,0.0
white,568,591,-23,bullet,A40,Englund,24,0.0
black,577,582,-5,bullet,C23,Bishops,78,1.0
black,585,557,28,bullet,E20,Nimzo,141,1.0
white,576,560,16,bullet,B00,Kings,119,0.0
black,696,687,9,blitz,A43,Old,103,1.0
white,704,686,18,blitz,C00,French,31,1.0
black,1023,535,488,rapid,B00,Nimzowitsch,108,0.0
white,1023,535,488,rapid,B07,Pirc,72,1.0
black,1023,535,488,rapid,C50,Giuoco,58,1.0
white,713,719,-6,blitz,C20,Bishops,129,1.0
black,704,678,26,blitz,B22,Alapin,151,0.0
white,584,557,27,bullet,C20,Kings,129,1.0
black,591,542,49,bullet,C20,Kings,184,1.0
black,583,597,-14,bullet,A00,Mieses,132,0.0
white,591,589,2,bullet,C00,French,156,1.0
black,583,595,-12,bullet,A00,Saragossa,125,0.0
white,1015,1049,-34,rapid,C25,Vienna,87,0.0
white,1023,1010,13,rapid,C24,Bishops,48,1.0
white,591,557,34,bullet,C28,Bishops,51,1.0
black,583,619,-36,bullet,B27,Sicilian,84,0.0
black,696,711,-15,blitz,B21,Sicilian,145,0.0
black,1023,535,488,rapid,C46,Three,163,0.0
white,1023,535,488,rapid,A41,Queens,92,1.0
white,1023,535,488,rapid,C50,Giuoco,60,1.0
black,575,598,-23,bullet,B10,Caro,140,0.0
white,583,554,29,bullet,B01,Scandinavian,97,1.0
white,1031,1005,26,rapid,B30,Sicilian,91,1.0
black,705,686,19,blitz,A40,Queens,143,1.0
white,697,729,-32,blitz,C25,Vienna,103,0.0
black,705,677,28,blitz,B21,Sicilian,119,1.0
white,713,703,10,blitz,D20,Queens,100,1.0
black,721,697,24,blitz,A40,Queens,137,1.0
white,1031,535,496,rapid,C26,Vienna,77,1.0
white,1023,1028,-5,rapid,C50,Italian,125,0.0
black,1015,1024,-9,rapid,C21,Center,69,0.0
white,1015,1010,5,rapid,C00,French,236,0.5
black,1023,996,27,rapid,C35,Kings,101,1.0
white,1030,989,41,rapid,B12,Caro,96,1.0
white,1038,1036,2,rapid,A45,Indian,29,1.0
black,1046,1015,31,rapid,B13,Caro,63,1.0
black,1053,1017,36,rapid,C21,Center,102,1.0
white,1060,1010,50,rapid,D08,Queens,114,1.0
black,1067,1003,64,rapid,C22,Center,60,1.0
black,1075,1076,-1,rapid,C20,Kings,73,1.0
white,1083,1068,15,rapid,C40,Kings,71,1.0
white,1091,1063,28,rapid,C00,French,100,1.0
black,1098,1056,42,rapid,C20,Kings,41,1.0
white,1105,1049,56,rapid,C00,French,65,1.0
black,713,719,-6,blitz,D00,Queens,148,0.0
white,722,729,-7,blitz,B01,Scandinavian,13,1.0
black,730,711,19,blitz,A00,Undefined,182,1.0
white,722,719,3,blitz,C42,Petrovs,136,0.0
black,730,693,37,blitz,A00,Van,87,1.0
white,738,715,23,blitz,C20,Kings,245,1.0
black,730,761,-31,blitz,D02,Queens,146,0.0
white,1115,1162,-47,rapid,D01,Richter,55,1.0
black,1107,1116,-9,rapid,D00,Queens,66,0.0
black,1099,1139,-40,rapid,C50,Giuoco,48,0.0
white,1107,1041,66,rapid,B10,Caro,66,1.0
black,1115,1115,0,rapid,B40,Sicilian,79,1.0
white,1123,1040,83,rapid,C42,Petrovs,71,1.0
white,738,740,-2,blitz,C23,Bishops,88,1.0
black,729,721,8,blitz,D00,Queens,116,0.0
white,737,713,24,blitz,B01,Scandinavian,187,1.0
black,1131,1126,5,rapid,C20,Kings,34,1.0
white,737,459,278,blitz,C43,Petrovs,22,1.0
white,1131,535,596,rapid,C65,Ruy,54,1.0
black,1131,535,596,rapid,C50,Giuoco,87,1.0
black,737,459,278,blitz,C45,Scotch,55,1.0
white,1139,1144,-5,rapid,C42,Petrovs,43,1.0
white,1146,1097,49,rapid,C41,Philidor,68,1.0
black,1155,1199,-44,rapid,D02,Queens,148,1.0
white,1164,1190,-26,rapid,C45,Scotch,91,1.0
black,745,708,37,blitz,D00,Queens,71,1.0
black,752,713,39,blitz,C42,Petrovs,193,1.0
black,745,796,-51,blitz,C50,Giuoco,155,0.0
white,738,796,-58,blitz,B07,Pirc,103,0.0
white,730,764,-34,blitz,C42,Petrovs,87,0.0
white,737,657,80,blitz,B01,Scandinavian,120,1.0
black,729,741,-12,blitz,C46,Three,38,0.0
black,721,734,-13,blitz,A40,Englund,51,0.0
black,721,459,262,blitz,B40,Sicilian,56,0.0
black,1164,535,629,rapid,C47,Four,91,0.5
black,713,767,-54,blitz,C45,Scotch,176,0.0
white,722,735,-13,blitz,B02,Alekhines,78,1.0
white,713,699,14,blitz,C50,Italian,44,0.0
black,705,707,-2,blitz,C45,Scotch,55,0.0
white,713,710,3,blitz,C47,Four,108,1.0
black,705,707,-2,blitz,C21,Center,155,0.0
white,1164,535,629,rapid,C45,Scotch,52,1.0
black,1164,535,629,rapid,C47,Four,106,1.0
white,1164,535,629,rapid,B07,Pirc,81,1.0
white,1164,1166,-2,rapid,B01,Scandinavian,204,0.5
black,1156,1156,0,rapid,C45,Scotch,133,0.0
white,1147,1121,26,rapid,C60,Ruy,128,0.0
black,1157,1206,-49,rapid,D00,Queens,43,1.0
black,1166,1188,-22,rapid,D00,Queens,75,1.0
black,1175,1187,-12,rapid,D02,Queens,44,1.0
white,1184,1189,-5,rapid,B30,Sicilian,87,1.0
black,1193,1219,-26,rapid,C23,Bishops,77,1.0
black,1193,535,658,rapid,C50,Giuoco,204,1.0
white,697,697,0,blitz,C50,Italian,91,0.0
black,689,705,-16,blitz,C45,Scotch,111,0.0
white,681,714,-33,blitz,B07,Pirc,234,0.0
black,1202,1213,-11,rapid,D00,Queens,65,1.0
white,689,665,24,blitz,C47,Four,89,1.0
black,680,662,18,blitz,B20,Sicilian,100,0.0
white,1195,1246,-51,rapid,C25,Vienna,119,0.0
white,673,735,-62,blitz,B10,Caro,55,0.0
black,674,695,-21,blitz,C23,Bishops,193,0.5
white,674,682,-8,blitz,B01,Scandinavian,217,0.5
white,1203,1206,-3,rapid,C41,Philidor,157,1.0
black,667,731,-64,blitz,C23,Bishops,25,0.0
black,674,636,38,blitz,C26,Vienna,142,1.0
white,666,703,-37,blitz,B00,Nimzowitsch,85,0.0
black,1203,526,677,rapid,C55,Italian,147,1.0
white,575,574,1,bullet,C22,Center,78,0.0
black,567,566,1,bullet,A04,Reti,87,0.0
white,1209,1106,103,rapid,B06,Modern,239,1.0
black,575,566,9,bullet,B01,Scandinavian,96,1.0
black,1209,526,683,rapid,B13,Caro,143,1.0
white,1216,1150,66,rapid,C25,Vienna,105,1.0
black,1209,1268,-59,rapid,C50,Giuoco,194,0.0
black,658,660,-2,blitz,C50,Giuoco,37,0.0
black,567,579,-12,bullet,A00,Van,84,0.0
white,1199,1164,35,rapid,C25,Vienna,98,0.0
white,1208,1248,-40,rapid,C50,Giuoco,100,1.0
white,1216,1203,13,rapid,D06,Queens,221,1.0
black,1223,1179,44,rapid,D07,Queens,109,1.0
black,1217,1302,-85,rapid,D06,Queens,91,0.0
white,575,442,133,bullet,B01,Scandinavian,100,1.0
black,568,612,-44,bullet,C20,Kings,92,0.0
black,675,683,-8,blitz,D02,Queens,84,1.0
white,682,635,47,blitz,C50,Giuoco,105,1.0
black,681,636,45,blitz,C65,Ruy,190,0.5
white,688,629,59,blitz,D20,Queens,57,1.0
black,577,593,-16,bullet,C25,Vienna,86,1.0
black,586,570,16,bullet,B21,Sicilian,151,1.0
white,577,552,25,bullet,C20,Kings,60,0.0
white,585,577,8,bullet,C02,French,110,1.0
black,579,660,-81,bullet,C20,Kings,151,0.0
white,587,473,114,bullet,C20,Kings,172,1.0
black,595,513,82,bullet,A06,Reti,106,1.0
white,603,600,3,bullet,B06,Modern,141,1.0
white,612,652,-40,bullet,C41,Philidor,108,1.0
white,620,504,116,bullet,C00,French,9,1.0
black,627,564,63,bullet,B01,Scandinavian,103,1.0
black,619,628,-9,bullet,C20,Kings,144,0.0
white,610,602,8,bullet,C55,Italian,130,0.0
black,600,531,69,bullet,B23,Closed,121,0.0
black,592,622,-30,bullet,C46,Three,112,0.0
white,585,629,-44,bullet,C60,Ruy,115,0.0
black,595,662,-67,bullet,D00,Queens,138,1.0
white,604,609,-5,bullet,C55,Italian,132,1.0
black,595,551,44,bullet,A45,Trompowsky,123,0.0
white,603,578,25,bullet,C10,French,98,1.0
white,611,579,32,bullet,C50,Italian,62,1.0
black,604,649,-45,bullet,D02,Queens,116,0.0
black,611,544,67,bullet,C58,Italian,116,1.0
white,1209,1238,-29,rapid,A00,Van,98,0.0
white,1209,526,683,rapid,A41,Queens,223,0.0
black,1209,526,683,rapid,C58,Italian,89,1.0
white,1209,526,683,rapid,C41,Philidor,80,1.0
black,1209,526,683,rapid,C48,Four,99,1.0
black,1209,526,683,rapid,A43,Old,65,1.0
black,603,605,-2,bullet,C20,Kings,95,0.0
white,596,671,-75,bullet,B06,Modern,57,0.0
black,589,628,-39,bullet,C50,Giuoco,103,0.0
white,581,597,-16,bullet,B02,Alekhines,130,0.0
black,589,577,12,bullet,B40,Sicilian,119,1.0
white,596,540,56,bullet,C23,Bishops,51,1.0
black,604,569,35,bullet,B01,Scandinavian,120,1.0
white,596,623,-27,bullet,B17,Caro,111,0.0
black,589,630,-41,bullet,C49,Four,126,0.0
white,582,637,-55,bullet,B10,Caro,135,0.0
white,590,591,-1,bullet,C21,Center,87,1.0
black,598,566,32,bullet,A00,Saragossa,61,1.0
white,605,514,91,bullet,C40,Kings,45,1.0
black,613,601,12,bullet,A00,Van,150,1.0
white,621,584,37,bullet,B50,Sicilian,107,1.0
black,629,602,27,bullet,C48,Four,199,1.0
white,621,625,-4,bullet,B01,Scandinavian,90,0.0
black,613,609,4,bullet,D00,Queens,121,0.0
white,606,667,-61,bullet,C48,Four,93,0.0
white,1220,1324,-104,rapid,C41,Philidor,81,1.0
black,1230,1314,-84,rapid,B20,Sicilian,59,1.0
black,1240,1318,-78,rapid,C23,Bishops,87,1.0
black,1246,1138,108,rapid,B40,Sicilian,82,1.0
white,1237,1196,41,rapid,B13,Caro,21,0.0
